SalesID,Date,CustomerID,ProductID,StoreID,EmployeeID,Quantity,Unit Price,Discount %,Sales Amount,Cost,Profit,Payment Method
886,2026-01-16,C0137,P010,S04,E005,4,50.88,0.05,193.34,152,41.34,Cash
887,2026-04-21,C0170,P028,S08,E001,6,442.13,0.05,2520.14,1596,924.14,Mobile
888,2026-04-11,C0082,P035,S10,E012,2,79.96,0.0,159.92,104,55.92,Transfer
889,2025-05-08,C0028,P043,S08,E011,7,136.26,0.05,906.13,539,367.13,Card
890,2025-01-22,C0130,P019,S08,E001,2,186.03,0.15,316.25,252,64.25,Card
891,2025-11-08,C0016,P017,S08,E016,5,146.38,0.1,658.71,515,143.71,Cash
892,2025-01-01,C0128,P020,S10,E014,10,392.13,0.05,3725.24,2260,1465.24,Cash
893,2026-02-02,C0173,P010,S09,E017,4,50.88,0.0,203.52,152,51.52,Cash
894,2025-01-07,C0006,P050,S04,E017,10,477.56,0.1,4298.04,2850,1448.04,Mobile
895,2025-01-06,C0055,P028,S10,E014,5,442.13,0.1,1989.58,1330,659.58,Card
896,2025-05-13,C0139,P012,S10,E009,8,317.68,0.0,2541.44,1648,893.44,Cash
897,2025-04-08,C0013,P036,S08,E020,2,296.82,0.15,504.59,434,70.59,Mobile
898,2026-05-16,C0065,P011,S03,E002,3,299.96,0.0,899.88,552,347.88,Cash
899,2025-03-15,C0047,P012,S06,E015,9,317.68,0.15,2430.25,1854,576.25,Card
900,2025-09-21,C0177,P022,S05,E016,8,30.64,0.1,220.61,168,52.61,Card
901,2025-06-30,C0063,P021,S02,E013,5,78.84,0.0,394.2,240,154.2,Cash
902,2025-04-12,C0065,P038,S04,E006,2,176.65,0.1,317.97,226,91.97,Transfer
903,2025-04-12,C0083,P011,S09,E018,2,299.96,0.15,509.93,368,141.93,Cash
904,2025-03-31,C0135,P046,S10,E004,8,17.63,0.15,119.88,88,31.88,Mobile
905,2025-09-20,C0098,P036,S08,E016,10,296.82,0.15,2522.97,2170,352.97,Mobile
906,2026-01-21,C0086,P033,S01,E003,7,126.43,0.0,885.01,770,115.01,Card
907,2025-01-31,C0022,P018,S07,E017,8,466.54,0.15,3172.47,2224,948.47,Transfer
908,2026-06-01,C0168,P029,S01,E015,1,162.04,0.0,162.04,112,50.04,Card
909,2026-02-21,C0020,P006,S09,E020,8,421.8,0.1,3036.96,2016,1020.96,Card
910,2026-05-19,C0199,P048,S07,E013,7,310.27,0.1,1954.7,1575,379.7,Cash
911,2025-06-25,C0197,P038,S07,E018,10,176.65,0.0,1766.5,1130,636.5,Card
912,2026-05-22,C0191,P036,S03,E011,5,296.82,0.05,1409.89,1085,324.89,Cash
913,2025-01-20,C0080,P007,S01,E018,3,107.51,0.15,274.15,273,1.15,Cash
914,2025-06-10,C0106,P022,S05,E012,5,30.64,0.15,130.22,105,25.22,Transfer
915,2025-07-10,C0135,P043,S10,E007,6,136.26,0.1,735.8,462,273.8,Cash
916,2025-09-16,C0031,P033,S04,E002,10,126.43,0.05,1201.08,1100,101.08,Card
917,2025-04-28,C0139,P001,S09,E008,9,24.41,0.15,186.74,126,60.74,Card
918,2025-06-19,C0011,P008,S06,E001,7,216.88,0.15,1290.44,973,317.44,Transfer
919,2026-01-13,C0064,P005,S10,E002,3,119.18,0.05,339.66,243,96.66,Mobile
920,2025-08-08,C0161,P016,S04,E016,3,95.32,0.1,257.36,258,-0.64,Transfer
921,2025-08-18,C0193,P012,S03,E003,5,317.68,0.15,1350.14,1030,320.14,Card
922,2026-01-21,C0044,P043,S01,E004,8,136.26,0.05,1035.58,616,419.58,Cash
923,2026-05-26,C0193,P026,S08,E001,1,17.83,0.0,17.83,16,1.83,Mobile
924,2025-10-10,C0188,P046,S07,E016,5,17.63,0.1,79.33,55,24.33,Cash
925,2026-01-22,C0112,P037,S04,E008,2,422.5,0.1,760.5,570,190.5,Card
926,2025-07-31,C0026,P041,S06,E009,2,262.34,0.1,472.21,316,156.21,Card
927,2025-12-26,C0041,P002,S02,E004,4,274.71,0.1,988.96,980,8.96,Card
928,2025-03-09,C0011,P027,S06,E020,5,144.07,0.05,684.33,475,209.33,Mobile
929,2025-03-20,C0194,P024,S08,E015,4,293.47,0.1,1056.49,992,64.49,Transfer
930,2026-06-19,C0005,P025,S09,E003,5,345.2,0.1,1553.4,1480,73.4,Card
931,2025-01-28,C0064,P045,S04,E014,3,321.9,0.0,965.7,618,347.7,Transfer
932,2026-01-20,C0135,P003,S09,E001,3,303.16,0.0,909.48,657,252.48,Card
933,2025-06-13,C0081,P023,S04,E011,2,424.36,0.05,806.28,536,270.28,Card
934,2026-02-06,C0184,P008,S06,E002,5,216.88,0.1,975.96,695,280.96,Mobile
935,2026-04-18,C0040,P014,S07,E013,4,287.52,0.0,1150.08,796,354.08,Card
936,2025-09-01,C0127,P010,S08,E013,6,50.88,0.1,274.75,228,46.75,Cash
937,2026-05-08,C0087,P046,S01,E015,8,17.63,0.1,126.94,88,38.94,Mobile
938,2026-05-15,C0182,P021,S05,E002,10,78.84,0.15,670.14,480,190.14,Mobile
939,2025-11-06,C0166,P011,S03,E015,4,299.96,0.0,1199.84,736,463.84,Card
940,2025-11-06,C0186,P049,S07,E001,5,328.89,0.05,1562.23,1480,82.23,Card
941,2025-01-15,C0075,P031,S05,E018,10,106.32,0.15,903.72,830,73.72,Transfer
942,2025-02-17,C0146,P033,S09,E002,2,126.43,0.15,214.93,220,-5.07,Card
943,2026-02-09,C0083,P045,S05,E016,8,321.9,0.05,2446.44,1648,798.44,Transfer
944,2026-02-10,C0104,P025,S08,E018,5,345.2,0.05,1639.7,1480,159.7,Card
945,2026-04-03,C0020,P016,S07,E002,4,95.32,0.15,324.09,344,-19.91,Cash
946,2025-07-21,C0028,P030,S01,E016,4,388.69,0.1,1399.28,1200,199.28,Card
947,2025-11-20,C0011,P016,S09,E009,1,95.32,0.05,90.55,86,4.55,Card
948,2026-06-24,C0017,P035,S10,E006,4,79.96,0.15,271.86,208,63.86,Transfer
949,2025-01-15,C0184,P023,S01,E019,1,424.36,0.05,403.14,268,135.14,Card
950,2025-05-24,C0045,P021,S07,E019,3,78.84,0.1,212.87,144,68.87,Cash
951,2026-06-03,C0166,P050,S01,E007,1,477.56,0.1,429.8,285,144.8,Cash
952,2025-03-17,C0044,P046,S05,E017,8,17.63,0.15,119.88,88,31.88,Cash
953,2025-07-25,C0047,P024,S06,E004,7,293.47,0.1,1848.86,1736,112.86,Transfer
954,2026-06-16,C0029,P011,S01,E009,5,299.96,0.05,1424.81,920,504.81,Card
955,2025-07-23,C0128,P003,S06,E013,4,303.16,0.05,1152.01,876,276.01,Mobile
956,2025-03-18,C0120,P039,S05,E016,2,258.64,0.1,465.55,324,141.55,Cash
957,2026-05-05,C0178,P026,S01,E008,1,17.83,0.1,16.05,16,0.05,Card
958,2025-04-09,C0060,P017,S01,E010,1,146.38,0.15,124.42,103,21.42,Transfer
959,2025-10-10,C0072,P043,S03,E008,2,136.26,0.0,272.52,154,118.52,Card
960,2026-02-26,C0113,P007,S01,E001,8,107.51,0.0,860.08,728,132.08,Transfer
961,2026-05-15,C0014,P043,S08,E011,7,136.26,0.1,858.44,539,319.44,Mobile
962,2025-10-15,C0093,P030,S04,E003,1,388.69,0.05,369.26,300,69.26,Card
963,2026-02-09,C0139,P004,S09,E019,10,45.02,0.1,405.18,290,115.18,Transfer
964,2026-01-11,C0125,P039,S03,E020,9,258.64,0.1,2094.98,1458,636.98,Card
965,2025-04-17,C0193,P025,S02,E006,7,345.2,0.05,2295.58,2072,223.58,Cash
966,2026-04-11,C0136,P036,S10,E003,1,296.82,0.0,296.82,217,79.82,Card
967,2025-07-07,C0189,P033,S07,E003,6,126.43,0.05,720.65,660,60.65,Mobile
968,2026-05-09,C0198,P027,S06,E013,2,144.07,0.0,288.14,190,98.14,Card
969,2025-05-23,C0154,P001,S04,E013,10,24.41,0.1,219.69,140,79.69,Transfer
970,2025-11-13,C0113,P022,S04,E019,4,30.64,0.0,122.56,84,38.56,Mobile
971,2025-02-24,C0042,P021,S04,E016,3,78.84,0.1,212.87,144,68.87,Card
972,2025-12-19,C0123,P010,S09,E014,1,50.88,0.15,43.25,38,5.25,Card
973,2025-01-16,C0040,P042,S08,E020,4,302.99,0.0,1211.96,948,263.96,Card
974,2026-02-08,C0032,P034,S09,E003,8,198.57,0.1,1429.7,1056,373.7,Cash
975,2025-07-23,C0176,P020,S07,E010,6,392.13,0.05,2235.14,1356,879.14,Mobile
976,2026-01-22,C0105,P022,S01,E002,5,30.64,0.05,145.54,105,40.54,Card
977,2025-11-26,C0196,P015,S07,E009,6,316.6,0.15,1614.66,1284,330.66,Mobile
978,2025-05-12,C0179,P036,S07,E012,7,296.82,0.05,1973.85,1519,454.85,Transfer
979,2026-05-28,C0112,P048,S01,E012,10,310.27,0.1,2792.43,2250,542.43,Cash
980,2025-08-06,C0191,P007,S10,E012,6,107.51,0.0,645.06,546,99.06,Card
981,2026-05-27,C0144,P031,S03,E014,9,106.32,0.1,861.19,747,114.19,Transfer
982,2025-06-20,C0047,P003,S10,E012,6,303.16,0.0,1818.96,1314,504.96,Mobile
983,2025-05-06,C0083,P010,S01,E014,8,50.88,0.05,386.69,304,82.69,Card
984,2026-03-07,C0071,P050,S02,E018,8,477.56,0.1,3438.43,2280,1158.43,Card
985,2025-02-09,C0200,P050,S01,E018,8,477.56,0.0,3820.48,2280,1540.48,Card
986,2026-05-26,C0172,P037,S06,E007,4,422.5,0.0,1690.0,1140,550.0,Card
987,2025-11-03,C0161,P034,S05,E004,2,198.57,0.0,397.14,264,133.14,Card
988,2026-03-10,C0085,P050,S01,E017,6,477.56,0.15,2435.56,1710,725.56,Transfer
989,2025-08-16,C0041,P033,S10,E019,2,126.43,0.15,214.93,220,-5.07,Card
990,2026-04-27,C0074,P019,S05,E004,9,186.03,0.1,1506.84,1134,372.84,Transfer
991,2026-06-23,C0192,P011,S10,E006,3,299.96,0.05,854.89,552,302.89,Mobile
992,2026-02-12,C0060,P026,S03,E014,5,17.83,0.15,75.78,80,-4.22,Card
993,2025-09-07,C0056,P013,S03,E010,9,182.89,0.1,1481.41,1233,248.41,Cash
994,2025-04-29,C0167,P045,S05,E001,2,321.9,0.05,611.61,412,199.61,Card
995,2025-02-27,C0032,P032,S10,E002,7,426.8,0.15,2539.46,2093,446.46,Card
996,2025-10-27,C0062,P049,S03,E016,8,328.89,0.15,2236.45,2368,-131.55,Card
997,2025-09-15,C0135,P031,S07,E015,10,106.32,0.05,1010.04,830,180.04,Transfer
998,2025-02-03,C0034,P049,S09,E005,3,328.89,0.05,937.34,888,49.34,Cash
999,2025-06-28,C0184,P038,S01,E012,9,176.65,0.1,1430.87,1017,413.87,Mobile
1000,2025-08-26,C0084,P031,S03,E007,9,106.32,0.05,909.04,747,162.04,Card
